gene_id	mean_nucA_count	mean_nucC_count	mean_nucG_count	mean_nucT_count	mean_nucN_count	mean_nucO_count	mean_gene_length	mean_gc_content
ENSFDAG00000010008	711.0	644.0	763.0	735.0	0.0	0.0	2853.0	0.49316508938
ENSFDAG00000023383	226.0	200.0	180.0	316.0	0.0	0.0	922.0	0.412147505423
ENSFDAG00000012700	955.0	677.0	800.0	926.0	0.0	0.0	3358.0	0.43984514592
ENSFDAG00000000568	27.0	16.0	19.0	36.0	0.0	0.0	98.0	0.357142857143
ENSFDAG00000010528	149.0	169.0	170.0	130.0	0.0	0.0	618.0	0.54854368932
ENSFDAG00000006614	884.0	588.0	681.0	664.0	0.0	0.0	2817.0	0.450479233227
ENSFDAG00000014330	1272.0	817.0	711.0	1304.0	0.0	0.0	4104.0	0.372319688109
ENSFDAG00000017487	264.0	318.0	288.0	301.0	0.0	0.0	1171.0	0.517506404782
ENSFDAG00000020683	27.0	17.0	18.0	28.0	0.0	0.0	90.0	0.388888888889
ENSFDAG00000003167	412.333333333	338.333333333	304.666666667	422.333333333	0.0	0.0	1477.66666667	0.435145499662
ENSFDAG00000000194	23.0	22.0	23.0	35.0	0.0	0.0	103.0	0.436893203883
ENSFDAG00000007195	1136.0	797.0	764.0	1056.0	0.0	0.0	3753.0	0.415933919531
ENSFDAG00000023218	231.0	183.0	185.0	189.0	0.0	0.0	788.0	0.467005076142
ENSFDAG00000003219	36.0	33.0	26.0	23.0	0.0	0.0	118.0	0.5
ENSFDAG00000017907	265.0	180.5	211.0	257.0	0.0	0.0	913.5	0.428571428571
ENSFDAG00000021504	397.0	374.0	271.0	644.0	0.0	0.0	1686.0	0.38256227758
ENSFDAG00000003497	73.0	79.0	67.0	78.0	0.0	0.0	297.0	0.491582491582
ENSFDAG00000017127	1272.5	1033.5	1014.0	1043.5	0.0	0.0	4363.5	0.469233413544
ENSFDAG00000023219	156.0	167.333333333	177.0	154.333333333	0.0	0.0	654.666666667	0.525967413442
ENSFDAG00000023220	276.0	324.0	263.0	288.0	0.0	0.0	1151.0	0.509991311903
ENSFDAG00000001796	178.0	121.0	107.0	108.0	0.0	0.0	514.0	0.443579766537
ENSFDAG00000000093	2267.0	1843.0	1969.0	1960.0	0.0	0.0	8039.0	0.474188331882
ENSFDAG00000012994	612.0	441.0	423.0	598.0	0.0	0.0	2074.0	0.416586306654
ENSFDAG00000009492	1865.0	1630.0	1473.0	2654.0	0.0	0.0	7622.0	0.40711099449
ENSFDAG00000023222	174.0	124.0	111.0	173.0	0.0	0.0	582.0	0.403780068729
ENSFDAG00000017441	431.0	252.0	367.0	330.0	0.0	0.0	1380.0	0.448550724638
ENSFDAG00000014528	659.0	407.0	430.0	571.0	0.0	0.0	2067.0	0.404934687954
ENSFDAG00000012262	600.0	331.0	350.0	583.0	0.0	0.0	1864.0	0.365343347639
ENSFDAG00000000985	1408.0	1128.0	929.0	1602.0	0.0	0.0	5067.0	0.405960134202
ENSFDAG00000007815	2377.0	1726.0	1597.0	2518.0	0.0	0.0	8218.0	0.404356291068
ENSFDAG00000007714	949.0	763.5	720.5	992.5	0.0	0.0	3425.5	0.433221427529
ENSFDAG00000014637	47.0	27.0	26.0	31.0	0.0	0.0	131.0	0.404580152672
ENSFDAG00000023154	78.0	52.0	53.0	87.0	0.0	0.0	270.0	0.388888888889
ENSFDAG00000023155	98.0	117.0	85.0	95.0	0.0	0.0	395.0	0.511392405063
ENSFDAG00000015692	585.333333333	423.333333333	481.0	629.333333333	0.0	0.0	2119.0	0.426773635363
ENSFDAG00000001549	30.0	39.0	36.0	26.0	0.0	0.0	131.0	0.572519083969
ENSFDAG00000023156	170.0	188.0	156.0	198.0	0.0	0.0	712.0	0.483146067416
ENSFDAG00000023157	129.0	107.0	121.0	117.0	0.0	0.0	474.0	0.481012658228
ENSFDAG00000023158	106.0	77.5	77.5	85.5	0.0	0.0	346.5	0.44733044733
ENSFDAG00000001992	31.0	20.0	35.0	27.0	0.0	0.0	113.0	0.486725663717
ENSFDAG00000023159	110.0	93.0	99.0	116.0	0.0	0.0	418.0	0.459330143541
ENSFDAG00000023160	138.0	82.0	90.0	130.0	0.0	0.0	440.0	0.390909090909
ENSFDAG00000010413	546.0	336.0	304.0	387.0	0.0	0.0	1573.0	0.406865861411
ENSFDAG00000023161	387.5	389.0	393.5	399.0	0.0	0.0	1569.0	0.498725302741
ENSFDAG00000023162	69.0	63.0	55.0	82.0	0.0	0.0	269.0	0.438661710037
ENSFDAG00000000522	769.0	481.0	570.0	675.0	0.0	0.0	2495.0	0.42124248497
ENSFDAG00000005507	32.0	34.0	22.0	29.0	0.0	0.0	117.0	0.478632478632
ENSFDAG00000007743	387.0	554.0	426.0	331.0	0.0	0.0	1698.0	0.57714958775
ENSFDAG00000023163	101.0	100.0	76.0	150.0	0.0	0.0	427.0	0.412177985948
ENSFDAG00000014995	957.666666667	653.0	778.333333333	947.0	0.0	0.0	3336.0	0.429056754596
ENSFDAG00000006605	678.0	601.0	604.0	781.0	100.0	0.0	2764.0	0.435962373372
ENSFDAG00000018074	129.0	135.0	120.0	159.0	0.0	0.0	543.0	0.469613259669
ENSFDAG00000013289	633.0	453.0	423.0	713.0	0.0	0.0	2222.0	0.394239423942
ENSFDAG00000013122	866.0	741.0	637.0	1155.0	0.0	0.0	3399.0	0.40541335687
ENSFDAG00000010746	374.0	210.0	292.0	411.0	0.0	0.0	1287.0	0.390054390054
ENSFDAG00000019771	657.0	530.0	598.0	781.5	0.0	0.0	2566.5	0.43950905903
ENSFDAG00000031487	68.0	97.0	132.0	64.0	0.0	0.0	361.0	0.634349030471
ENSFDAG00000031491	53.0	40.0	38.0	49.0	0.0	0.0	180.0	0.433333333333
ENSFDAG00000014550	563.0	547.5	675.0	623.0	0.0	0.0	2408.5	0.507577330289
ENSFDAG00000031494	105.0	103.0	84.0	124.0	0.0	0.0	416.0	0.449519230769
ENSFDAG00000031500	138.0	88.0	114.0	135.0	0.0	0.0	475.0	0.425263157895
ENSFDAG00000002728	41.0	27.0	21.0	37.0	0.0	0.0	126.0	0.380952380952
ENSFDAG00000006600	319.25	251.5	214.5	367.5	0.0	0.0	1152.75	0.404250704836
ENSFDAG00000032896	268.0	189.0	157.0	231.0	0.0	0.0	845.0	0.409467455621
ENSFDAG00000000913	1349.0	961.0	1083.0	1670.0	0.0	0.0	5063.0	0.40371321351
ENSFDAG00000002341	447.0	274.0	289.0	340.0	0.0	0.0	1350.0	0.417037037037
ENSFDAG00000007384	1840.33333333	1480.66666667	1352.0	1915.33333333	0.0	0.0	6588.33333333	0.429951935239
ENSFDAG00000010118	2282.0	1578.5	1750.5	2275.0	0.0	0.0	7886.0	0.422140502156
ENSFDAG00000009119	1783.5	1229.5	1244.0	1736.5	0.0	0.0	5993.5	0.412697088513
ENSFDAG00000032897	54.0	75.0	97.5	71.0	0.0	0.0	297.5	0.579831932773
ENSFDAG00000012421	792.0	524.0	463.0	886.0	0.0	0.0	2665.0	0.370356472795
ENSFDAG00000032898	129.0	126.0	113.0	119.0	0.0	0.0	487.0	0.490759753593
ENSFDAG00000010296	1113.0	875.5	740.5	1353.0	0.0	0.0	4082.0	0.395884370407
ENSFDAG00000004247	1439.0	1088.0	953.0	1454.0	0.0	0.0	4934.0	0.413660316173
ENSFDAG00000025307	384.666666667	278.333333333	286.666666667	349.0	0.0	0.0	1298.66666667	0.435061601643
ENSFDAG00000004572	1616.0	1354.0	1245.0	1750.5	0.0	0.0	5965.5	0.435671779398
ENSFDAG00000006800	991.0	656.0	598.0	956.0	0.0	0.0	3201.0	0.39175257732
ENSFDAG00000019287	150.666666667	105.333333333	100.666666667	170.333333333	0.0	0.0	527.0	0.390891840607
ENSFDAG00000025308	122.0	68.0	101.0	92.0	0.0	0.0	383.0	0.441253263708
ENSFDAG00000025309	70.0	56.0	44.0	91.0	0.0	0.0	261.0	0.383141762452
ENSFDAG00000018472	3682.0	1866.0	2000.0	2262.0	0.0	0.0	9810.0	0.394087665647
ENSFDAG00000025310	52.0	41.0	37.0	60.0	0.0	0.0	190.0	0.410526315789
ENSFDAG00000017530	1414.0	983.0	925.0	1364.0	0.0	0.0	4686.0	0.407170294494
ENSFDAG00000011416	875.0	654.0	543.0	919.0	0.0	0.0	2991.0	0.400200601805
ENSFDAG00000025311	188.0	228.0	220.0	200.0	0.0	0.0	836.0	0.535885167464
ENSFDAG00000025312	235.0	210.0	183.0	258.0	0.0	0.0	886.0	0.443566591422
ENSFDAG00000025313	255.0	285.0	310.0	360.0	0.0	0.0	1210.0	0.49173553719
ENSFDAG00000025314	59.0	68.0	71.0	79.0	0.0	0.0	277.0	0.501805054152
ENSFDAG00000014343	1711.0	1129.5	1237.5	1887.0	0.0	0.0	5965.0	0.396814752724
ENSFDAG00000006444	1719.0	1090.0	1196.0	1409.0	0.0	0.0	5414.0	0.422238640562
ENSFDAG00000019698	219.0	222.0	145.0	294.0	0.0	0.0	880.0	0.417045454545
ENSFDAG00000011672	188.0	171.5	164.5	242.5	0.0	0.0	766.5	0.438356164384
ENSFDAG00000016825	1337.0	1273.0	1033.0	1450.0	0.0	0.0	5093.0	0.452778323189
ENSFDAG00000018836	373.0	306.0	342.0	322.0	0.0	0.0	1343.0	0.482501861504
ENSFDAG00000017929	2307.0	2323.5	2054.5	2274.5	0.0	0.0	8959.5	0.488643339472
ENSFDAG00000023568	76.0	61.0	55.0	76.0	0.0	0.0	268.0	0.432835820896
ENSFDAG00000014296	383.0	220.0	287.5	347.0	0.0	0.0	1237.5	0.410101010101
ENSFDAG00000011918	820.0	606.0	644.0	835.0	0.0	0.0	2905.0	0.430292598967
ENSFDAG00000009914	982.0	711.0	697.0	997.0	0.0	0.0	3387.0	0.415707115441
ENSFDAG00000013190	1172.0	522.0	757.0	726.0	0.0	0.0	3177.0	0.402581051306
ENSFDAG00000009097	326.0	365.0	244.0	688.0	0.0	0.0	1623.0	0.375231053604
ENSFDAG00000014850	326.0	190.0	237.0	300.0	0.0	0.0	1053.0	0.405508072175
ENSFDAG00000010006	1117.0	631.0	780.0	1065.0	0.0	0.0	3593.0	0.392708043418
ENSFDAG00000023569	91.0	98.0	86.0	100.0	0.0	0.0	375.0	0.490666666667
ENSFDAG00000000598	519.0	180.0	271.0	258.0	0.0	0.0	1228.0	0.367263843648
ENSFDAG00000014034	245.0	285.0	200.0	319.0	0.0	0.0	1049.0	0.462345090562
ENSFDAG00000007029	1630.0	1067.0	1202.0	1525.0	0.0	0.0	5424.0	0.418325958702
ENSFDAG00000005326	1117.0	938.0	966.0	975.0	0.0	0.0	3996.0	0.476476476476
ENSFDAG00000000265	239.0	165.5	193.0	218.5	0.0	0.0	816.0	0.439338235294
ENSFDAG00000011120	548.5	529.0	527.0	514.5	0.0	0.0	2119.0	0.498348277489
ENSFDAG00000023570	317.0	246.0	226.0	267.0	0.0	0.0	1056.0	0.44696969697
ENSFDAG00000020546	1388.0	1349.0	1323.0	1412.0	0.0	0.0	5472.0	0.488304093567
ENSFDAG00000008772	903.0	661.0	570.0	1066.0	0.0	0.0	3200.0	0.3846875
ENSFDAG00000003323	29.0	26.0	25.0	28.0	0.0	0.0	108.0	0.472222222222
ENSFDAG00000014504	1628.0	1019.0	969.0	1669.0	0.0	0.0	5285.0	0.376158940397
ENSFDAG00000003925	87.0	80.0	58.0	91.0	0.0	0.0	316.0	0.436708860759
ENSFDAG00000003979	33.0	28.0	28.0	31.0	0.0	0.0	120.0	0.466666666667
ENSFDAG00000015342	1140.5	700.5	735.5	1139.5	28.0	0.0	3744.0	0.383547008547
ENSFDAG00000020927	1274.0	918.0	902.0	1426.0	0.0	0.0	4520.0	0.402654867257
ENSFDAG00000029125	234.0	270.0	219.0	367.0	0.0	0.0	1090.0	0.448623853211
ENSFDAG00000016421	891.666666667	551.333333333	628.0	833.0	0.0	0.0	2904.0	0.406106519743
ENSFDAG00000029134	75.0	45.0	67.0	59.0	0.0	0.0	246.0	0.455284552846
ENSFDAG00000004224	1627.0	1247.0	1121.0	1357.0	0.0	0.0	5352.0	0.44245142003
ENSFDAG00000011592	1264.0	762.0	843.0	1273.0	0.0	0.0	4142.0	0.387493964268
ENSFDAG00000029140	86.0	83.0	92.0	74.0	0.0	0.0	335.0	0.522388059701
ENSFDAG00000012862	560.0	591.0	544.0	557.0	0.0	0.0	2252.0	0.503996447602
ENSFDAG00000020944	1083.0	1212.0	1271.0	990.0	0.0	0.0	4556.0	0.544995610184
ENSFDAG00000015671	135.0	244.0	335.0	192.0	0.0	0.0	906.0	0.639072847682
ENSFDAG00000029147	49.0	42.0	62.0	41.0	0.0	0.0	194.0	0.536082474227
ENSFDAG00000003685	42.0	29.0	23.0	52.0	0.0	0.0	146.0	0.356164383562
ENSFDAG00000020202	1501.0	989.0	1179.0	1424.5	0.0	0.0	5093.5	0.425640522234
ENSFDAG00000029155	198.0	139.0	167.0	174.0	0.0	0.0	678.0	0.451327433628
ENSFDAG00000019667	1202.0	715.0	796.0	1239.0	0.0	0.0	3952.0	0.38233805668
ENSFDAG00000029162	109.666666667	116.0	122.666666667	119.333333333	0.0	0.0	467.666666667	0.510334996436
ENSFDAG00000029178	140.0	137.0	154.0	139.0	0.0	0.0	570.0	0.510526315789
ENSFDAG00000018032	978.0	768.75	815.75	857.0	0.0	0.0	3419.5	0.463371837988
ENSFDAG00000002622	33.0	25.0	38.0	36.0	0.0	0.0	132.0	0.477272727273
ENSFDAG00000010605	1052.5	715.5	799.5	947.5	0.0	0.0	3515.0	0.431009957326
ENSFDAG00000003757	28.0	22.0	26.0	28.0	0.0	0.0	104.0	0.461538461538
ENSFDAG00000029184	97.0	60.0	74.0	46.0	0.0	0.0	277.0	0.483754512635
ENSFDAG00000004256	103.0	162.0	137.0	99.0	0.0	0.0	501.0	0.596806387226
ENSFDAG00000001092	1331.0	1493.0	1569.0	1316.0	0.0	0.0	5709.0	0.536346120161
ENSFDAG00000032480	98.0	97.0	94.0	57.0	0.0	0.0	346.0	0.552023121387
ENSFDAG00000005979	94.0	192.0	142.0	109.0	0.0	0.0	537.0	0.621973929236
ENSFDAG00000009582	685.333333333	944.666666667	987.333333333	732.0	0.0	0.0	3349.33333333	0.576831210191
ENSFDAG00000015539	1888.0	2259.0	2793.0	1364.0	0.0	0.0	8304.0	0.60838150289
ENSFDAG00000032485	655.0	771.0	718.0	695.0	0.0	0.0	2839.0	0.524480450863
ENSFDAG00000032496	318.0	310.0	344.0	335.0	0.0	0.0	1307.0	0.500382555471
ENSFDAG00000032501	267.0	370.0	314.0	262.0	0.0	0.0	1213.0	0.563891178895
ENSFDAG00000011772	548.333333333	931.666666667	756.333333333	444.666666667	0.0	0.0	2681.0	0.629615814994
ENSFDAG00000020506	27.0	39.0	30.0	21.0	0.0	0.0	117.0	0.589743589744
ENSFDAG00000009009	917.0	1168.0	1119.0	1065.0	0.0	0.0	4269.0	0.535722651675
ENSFDAG00000009586	563.0	741.0	817.0	589.0	0.0	0.0	2710.0	0.574907749077
ENSFDAG00000017159	203.0	240.0	243.0	199.0	0.0	0.0	885.0	0.545762711864
ENSFDAG00000016663	678.0	962.0	907.0	832.0	0.0	0.0	3379.0	0.553122225511
ENSFDAG00000007105	191.0	331.0	360.0	216.0	0.0	0.0	1098.0	0.629326047359
ENSFDAG00000032507	309.5	339.5	301.5	234.5	0.0	0.0	1185.0	0.540928270042
ENSFDAG00000032517	163.0	254.0	238.666666667	111.666666667	0.0	0.0	767.333333333	0.642050390964
ENSFDAG00000011951	89.0	151.0	144.0	102.0	0.0	0.0	486.0	0.606995884774
ENSFDAG00000009206	103.0	145.0	185.0	95.0	0.0	0.0	528.0	0.625
ENSFDAG00000003149	22.0	39.0	60.0	14.0	0.0	0.0	135.0	0.733333333333
ENSFDAG00000002540	30.0	51.0	36.0	27.0	0.0	0.0	144.0	0.604166666667
ENSFDAG00000020452	13.0	29.0	15.0	25.0	0.0	0.0	82.0	0.536585365854
ENSFDAG00000018845	69.0	128.0	86.0	101.0	0.0	0.0	384.0	0.557291666667
ENSFDAG00000032536	130.0	107.0	197.0	108.0	0.0	0.0	542.0	0.560885608856
ENSFDAG00000032542	352.0	471.0	436.0	358.0	0.0	0.0	1617.0	0.560915275201
ENSFDAG00000032551	286.0	356.0	326.0	301.0	0.0	0.0	1269.0	0.537431048069
ENSFDAG00000032556	207.0	264.0	277.0	139.0	0.0	0.0	887.0	0.6099210823
ENSFDAG00000032567	242.0	249.0	279.0	308.0	0.0	0.0	1078.0	0.489795918367
ENSFDAG00000032573	50.0	87.0	71.0	62.0	0.0	0.0	270.0	0.585185185185
ENSFDAG00000032581	280.0	307.0	320.0	254.0	0.0	0.0	1161.0	0.540051679587
ENSFDAG00000032590	200.0	239.0	162.0	208.0	0.0	0.0	809.0	0.495673671199
ENSFDAG00000032594	85.0	76.0	93.0	80.0	0.0	0.0	334.0	0.505988023952
ENSFDAG00000032602	95.5	155.0	122.5	91.5	0.0	0.0	464.5	0.597416576964
ENSFDAG00000032614	247.666666667	251.666666667	270.0	226.666666667	0.0	0.0	996.0	0.523761713521
ENSFDAG00000032631	244.5	236.5	232.5	238.5	0.0	0.0	952.0	0.492647058824
ENSFDAG00000032642	271.5	395.0	400.5	342.5	5.0	0.0	1414.5	0.562389536939
ENSFDAG00000032655	678.5	770.5	870.5	512.5	0.0	0.0	2832.0	0.579449152542
ENSFDAG00000032665	240.0	389.0	411.0	257.0	0.0	0.0	1297.0	0.616808018504
ENSFDAG00000032668	138.0	208.0	201.0	95.0	0.0	0.0	642.0	0.63707165109
ENSFDAG00000032673	539.5	731.0	773.0	532.0	0.0	0.0	2575.5	0.583964278781
ENSFDAG00000032678	324.0	471.0	426.0	336.0	0.0	0.0	1557.0	0.576107899807
ENSFDAG00000032681	119.0	151.0	120.0	120.0	0.0	0.0	510.0	0.53137254902
ENSFDAG00000005876	460.0	1030.0	1188.0	622.0	0.0	0.0	3300.0	0.672121212121
ENSFDAG00000030560	187.0	220.0	219.0	150.0	0.0	0.0	776.0	0.565721649485
ENSFDAG00000015816	197.0	194.5	142.0	284.0	0.0	0.0	817.5	0.411620795107
ENSFDAG00000004633	13.0	47.0	38.0	24.0	0.0	0.0	122.0	0.696721311475
ENSFDAG00000011533	1237.0	1824.0	1993.0	1544.5	0.0	0.0	6598.5	0.578464802607
ENSFDAG00000004116	22.0	35.0	33.0	23.0	0.0	0.0	113.0	0.601769911504
ENSFDAG00000030568	215.5	121.0	164.0	174.0	0.0	0.0	674.5	0.422535211268
ENSFDAG00000030585	380.0	290.0	279.0	345.0	0.0	0.0	1294.0	0.43972179289
ENSFDAG00000005800	434.0	397.0	363.0	456.0	0.0	0.0	1650.0	0.460606060606
ENSFDAG00000009030	127.5	123.0	116.0	91.0	0.0	0.0	457.5	0.522404371585
ENSFDAG00000016398	1363.0	892.0	1088.0	1499.0	0.0	0.0	4842.0	0.408921933086
ENSFDAG00000012722	194.0	214.0	204.0	205.5	0.0	0.0	817.5	0.511314984709
ENSFDAG00000030591	192.0	192.0	177.0	256.5	0.0	0.0	817.5	0.451376146789
ENSFDAG00000030603	1291.0	1107.0	1074.0	1549.0	0.0	0.0	5021.0	0.434375622386
ENSFDAG00000010794	547.0	831.0	787.0	473.0	0.0	0.0	2638.0	0.613343442002
ENSFDAG00000030608	332.0	241.0	289.0	427.0	0.0	0.0	1289.0	0.411171450737
ENSFDAG00000009051	296.0	394.0	351.0	309.0	0.0	0.0	1350.0	0.551851851852
ENSFDAG00000003473	26.0	33.0	27.0	30.0	0.0	0.0	116.0	0.51724137931
ENSFDAG00000030614	210.0	231.0	242.0	219.0	0.0	0.0	902.0	0.524390243902
ENSFDAG00000006750	250.0	321.0	303.0	191.0	0.0	0.0	1065.0	0.585915492958
ENSFDAG00000030621	216.0	197.0	304.0	170.0	0.0	0.0	887.0	0.564825253664
ENSFDAG00000030626	198.0	249.0	287.0	193.0	0.0	0.0	927.0	0.578209277238
ENSFDAG00000030633	373.0	309.0	263.0	290.0	0.0	0.0	1235.0	0.463157894737
ENSFDAG00000007130	259.0	430.0	417.0	225.0	0.0	0.0	1331.0	0.636363636364
ENSFDAG00000009367	348.0	471.0	539.0	247.0	0.0	0.0	1605.0	0.629283489097
ENSFDAG00000004062	323.5	328.0	341.0	249.5	0.0	0.0	1242.0	0.538647342995
ENSFDAG00000007227	337.5	662.0	596.5	341.0	0.0	0.0	1937.0	0.649716055756
ENSFDAG00000008657	72.0	132.0	130.0	59.0	0.0	0.0	393.0	0.666666666667
ENSFDAG00000006486	572.0	734.0	783.0	650.0	0.0	0.0	2739.0	0.553851770719
ENSFDAG00000003056	24.0	22.0	29.0	23.0	0.0	0.0	98.0	0.520408163265
ENSFDAG00000011161	230.0	197.0	204.0	203.0	0.0	0.0	834.0	0.480815347722
ENSFDAG00000008893	765.0	528.0	670.0	260.0	0.0	0.0	2223.0	0.538911381017
ENSFDAG00000005589	371.5	500.0	476.5	503.0	0.0	0.0	1851.0	0.52755267423
ENSFDAG00000013966	165.0	246.0	232.0	203.0	0.0	0.0	846.0	0.565011820331
ENSFDAG00000003058	1145.0	1269.0	1362.0	1084.5	0.0	0.0	4860.5	0.541302335151
ENSFDAG00000030641	198.5	280.0	302.5	254.0	0.0	0.0	1035.0	0.562801932367
ENSFDAG00000020668	122.0	149.0	163.0	107.0	0.0	0.0	541.0	0.576709796673
ENSFDAG00000019792	467.0	731.0	686.0	471.0	0.0	0.0	2355.0	0.6016985138
ENSFDAG00000010483	119.0	133.0	138.0	117.0	0.0	0.0	507.0	0.534516765286
ENSFDAG00000019393	467.5	719.0	724.0	625.0	0.0	0.0	2535.5	0.569118517058
ENSFDAG00000030648	77.0	93.0	117.0	105.0	0.0	0.0	392.0	0.535714285714
ENSFDAG00000006372	1542.0	1480.0	1612.0	1575.5	0.0	0.0	6209.5	0.497946694581
ENSFDAG00000015331	31.0	21.0	23.0	29.0	0.0	0.0	104.0	0.423076923077
ENSFDAG00000015006	374.0	251.0	299.0	290.0	0.0	0.0	1214.0	0.453047775947
ENSFDAG00000029442	102.0	97.0	125.0	92.0	0.0	0.0	416.0	0.533653846154
ENSFDAG00000014593	843.0	1072.0	1033.0	741.0	0.0	0.0	3689.0	0.570615342911
ENSFDAG00000015616	337.0	396.0	486.0	259.0	0.0	0.0	1478.0	0.596752368065
ENSFDAG00000005103	393.0	622.0	613.0	435.0	0.0	0.0	2063.0	0.598642753272
ENSFDAG00000009560	598.0	747.0	825.0	714.0	0.0	0.0	2884.0	0.54507628294
ENSFDAG00000016310	528.0	697.0	743.0	336.0	0.0	0.0	2304.0	0.625
ENSFDAG00000017564	218.0	317.0	343.0	200.0	0.0	0.0	1078.0	0.612244897959
ENSFDAG00000007524	817.0	904.0	1021.0	746.0	0.0	0.0	3488.0	0.551892201835
ENSFDAG00000002750	568.0	676.0	833.0	493.0	0.0	0.0	2570.0	0.587159533074
ENSFDAG00000004416	545.0	698.0	706.0	586.0	0.0	0.0	2535.0	0.553846153846
ENSFDAG00000015011	234.0	359.0	317.0	248.0	0.0	0.0	1158.0	0.583765112263
ENSFDAG00000029445	72.0	66.0	82.0	66.0	0.0	0.0	286.0	0.517482517483
ENSFDAG00000017558	410.0	718.0	800.0	402.0	0.0	0.0	2330.0	0.651502145923
ENSFDAG00000019029	450.0	770.0	654.0	550.0	0.0	0.0	2424.0	0.587458745875
ENSFDAG00000009142	421.0	710.0	681.0	498.0	0.0	0.0	2310.0	0.602164502165
ENSFDAG00000010826	352.0	681.0	624.0	426.0	0.0	0.0	2083.0	0.626500240038
ENSFDAG00000018267	926.0	1020.0	1107.0	839.0	0.0	0.0	3892.0	0.546505652621
ENSFDAG00000018436	90.0	53.0	63.0	52.0	0.0	0.0	258.0	0.449612403101
ENSFDAG00000029449	681.0	692.0	717.0	646.0	0.0	0.0	2736.0	0.514985380117
ENSFDAG00000006777	178.0	217.0	157.0	237.0	0.0	0.0	789.0	0.47401774398
ENSFDAG00000029452	413.5	316.0	360.5	389.0	0.0	0.0	1479.0	0.457403651116
ENSFDAG00000009413	1029.5	911.0	903.5	789.0	41.5	0.0	3674.5	0.493808681453
ENSFDAG00000005204	76.0	76.0	76.0	77.0	0.0	0.0	305.0	0.498360655738
ENSFDAG00000013368	352.0	412.0	421.0	261.0	0.0	0.0	1446.0	0.576071922545
ENSFDAG00000019867	1256.0	1386.0	1302.0	1450.0	0.0	0.0	5394.0	0.498331479422
ENSFDAG00000001732	41.0	23.0	26.0	55.0	0.0	0.0	145.0	0.337931034483
ENSFDAG00000001964	25.0	14.0	15.0	28.0	0.0	0.0	82.0	0.353658536585
ENSFDAG00000000921	49.0	71.0	44.0	72.0	0.0	0.0	236.0	0.487288135593
ENSFDAG00000001929	60.0	42.0	28.0	41.0	0.0	0.0	171.0	0.409356725146
ENSFDAG00000029463	141.5	144.0	137.5	152.0	0.0	0.0	575.0	0.489565217391
ENSFDAG00000002456	516.0	697.333333333	686.0	353.666666667	0.0	0.0	2253.0	0.613996153277
ENSFDAG00000006423	74.0	129.0	141.0	79.0	0.0	0.0	423.0	0.63829787234
ENSFDAG00000011459	601.0	1051.0	852.0	592.0	0.0	0.0	3096.0	0.614664082687
ENSFDAG00000002836	577.0	692.0	730.0	552.0	0.0	0.0	2551.0	0.557428459428
ENSFDAG00000015392	670.0	680.0	706.0	747.0	0.0	0.0	2803.0	0.494470210489
ENSFDAG00000019926	64.0	85.0	68.0	77.0	0.0	0.0	294.0	0.520408163265
ENSFDAG00000008615	938.666666667	1066.66666667	1149.0	941.0	0.0	0.0	4095.33333333	0.541022301807
ENSFDAG00000011065	149.0	217.0	213.0	156.0	0.0	0.0	735.0	0.585034013605
ENSFDAG00000005614	209.5	290.0	304.0	203.75	0.0	0.0	1007.25	0.589724497394
ENSFDAG00000011209	439.0	329.666666667	402.333333333	411.333333333	0.0	0.0	1582.33333333	0.462607962924
ENSFDAG00000014690	671.666666667	742.333333333	796.333333333	797.0	0.0	0.0	3007.33333333	0.51163821769
ENSFDAG00000017306	691.0	814.8	977.6	566.2	0.0	0.0	3049.6	0.587749213012
ENSFDAG00000010747	202.666666667	295.0	324.0	204.333333333	0.0	0.0	1026.0	0.603313840156
ENSFDAG00000010419	326.0	295.0	347.0	367.0	0.0	0.0	1335.0	0.480898876404
ENSFDAG00000013882	927.2	908.6	939.2	858.8	0.0	0.0	3633.8	0.508503494964
ENSFDAG00000015335	22.0	21.0	22.0	33.0	0.0	0.0	98.0	0.438775510204
ENSFDAG00000004518	58.0	63.0	57.0	65.0	0.0	0.0	243.0	0.493827160494
ENSFDAG00000029472	592.0	629.5	584.5	632.5	0.0	0.0	2438.5	0.497847037113
ENSFDAG00000029479	69.0	87.0	110.0	79.0	0.0	0.0	345.0	0.571014492754
ENSFDAG00000002406	443.0	342.0	377.0	444.0	0.0	0.0	1606.0	0.447696139477
ENSFDAG00000010834	473.0	580.0	580.0	537.0	0.0	0.0	2170.0	0.534562211982
ENSFDAG00000019844	538.0	519.0	492.0	434.0	0.0	0.0	1983.0	0.509833585477
ENSFDAG00000031171	111.0	155.0	131.0	123.0	0.0	0.0	520.0	0.55
ENSFDAG00000012961	250.0	271.0	259.0	256.0	0.0	0.0	1036.0	0.511583011583
ENSFDAG00000012240	131.0	156.0	137.0	133.0	0.0	0.0	557.0	0.526032315978
ENSFDAG00000005003	143.0	202.0	168.0	150.0	0.0	0.0	663.0	0.558069381599
ENSFDAG00000018725	438.0	334.0	344.0	522.0	0.0	0.0	1638.0	0.413919413919
ENSFDAG00000019852	379.0	316.0	368.0	491.0	0.0	0.0	1554.0	0.440154440154
ENSFDAG00000031180	28.0	39.0	35.0	33.0	0.0	0.0	135.0	0.548148148148
ENSFDAG00000004880	778.0	706.0	674.0	740.0	0.0	0.0	2898.0	0.47619047619
